Location,Bedrooms,Bathrooms,Area,Type,Stratum,Price
Tunja,3.0,2.0,56.0,Apartment,4.0,190.0
Tunja,1.0,1.0,33.0,Apartment,6.0,124.999
Tunja,1.0,1.0,28.0,Apartment,6.0,140.0
Tunja,3.0,2.0,65.0,Apartment,3.0,220.0
Tunja,3.0,2.0,93.0,Apartment,5.0,380.0
Tunja,5.0,6.0,137.0,Apartment,5.0,531.0
Tunja,3.0,3.0,100.0,Apartment,6.0,320.0
Tunja,3.0,2.0,103.0,Apartment,6.0,350.0
Tunja,3.0,3.0,99.36333207300132,Apartment,6.0,240.0
Tunja,4.0,3.0,148.0,Apartment,6.0,535.0
Tunja,3.0,3.0,155.0,House,5.0,435.0
Tunja,12.0,12.0,550.0,House,6.0,1700.0
Tunja,3.0,2.0,101.0,Apartment,6.0,340.0
Tunja,4.0,3.0,148.43765388202107,House,3.0,450.0
Tunja,1.0,1.0,40.0,Apartment,3.0,239.97
Tunja,2.0,3.0,85.0,Apartment,6.0,280.0
Tunja,4.0,4.0,182.0,Apartment,6.0,600.0
Tunja,4.0,4.0,240.0,House,6.0,550.0
Tunja,3.0,3.0,160.0,House,6.0,1100.0
Tunja,4.0,5.0,400.0,Apartment,6.0,2000.0
Tunja,7.0,2.0,150.0,House,3.0,260.0
Tunja,2.0,1.0,41.0,Apartment,6.0,173.46
Tunja,3.0,3.0,82.0,Apartment,6.0,360.0
Tunja,8.0,3.0,220.0,House,3.0,470.0
Tunja,1.0,1.0,26.0,Apartment,3.0,120.0
Tunja,2.0,2.0,63.0,House,3.0,250.0
Tunja,3.0,2.0,62.0,Apartment,3.0,202.9
Tunja,5.0,3.0,192.0,House,3.0,220.0
Tunja,4.0,2.0,18.0,House,3.0,330.0
Tunja,3.0,2.0,84.0,Apartment,5.0,298.0
Tunja,3.0,2.0,110.0,Apartment,5.0,460.0
Tunja,6.0,4.0,152.0,House,6.0,450.0
Tunja,6.0,6.0,438.0,House,6.0,2200.0
Tunja,8.0,4.0,225.0,House,4.0,340.0
Tunja,5.0,4.0,263.0,House,4.0,650.0
Tunja,3.0,3.0,138.0,Apartment,3.0,477.0
Tunja,1.0,1.0,29.0,Apartment,6.0,170.0
Tunja,3.0,2.0,92.0,Apartment,4.0,340.0
Tunja,10.0,5.0,318.0,House,6.0,890.0
Tunja,2.0,2.0,51.0,Apartment,3.0,195.0
Tunja,5.0,5.0,320.0,Apartment,6.0,1200.0
Tunja,4.0,2.0,72.0,House,3.0,180.0
Tunja,3.0,2.0,97.0,Apartment,2.0,220.0
Tunja,2.0,2.0,84.0,Apartment,5.0,380.0
Tunja,5.0,4.0,242.0,House,6.0,635.0
Tunja,4.0,3.0,141.95335451136089,House,5.0,550.0
Tunja,3.0,2.0,54.0,Apartment,3.0,200.0
Tunja,4.0,3.0,147.0,House,5.0,580.0
Tunja,3.0,3.0,137.0,Apartment,3.0,327.0
Tunja,4.0,3.0,122.26902046430959,House,3.0,335.0
Tunja,4.0,3.0,182.0,House,3.0,360.0
Tunja,3.0,2.0,58.0,Apartment,3.0,215.0
Tunja,3.0,3.0,166.0,House,6.0,750.0
Tunja,2.0,1.0,140.0,House,3.0,298.0
Tunja,3.0,2.0,54.0,Apartment,6.0,298.0
Tunja,4.0,3.0,99.0,House,6.0,480.0
Tunja,5.0,5.0,211.0,House,6.0,740.0
Tunja,5.0,3.0,100.0,House,3.0,290.0
Tunja,4.0,4.0,335.0,House,6.0,2000.0
Tunja,4.0,4.0,222.0,House,4.0,350.0
Tunja,4.0,4.0,258.0,House,6.0,895.13224
Tunja,3.0,3.0,110.9623653368426,House,6.0,329.0
Tunja,4.0,3.0,150.0,House,5.0,450.0
Tunja,3.0,1.0,165.0,House,3.0,400.0
Tunja,3.0,3.0,106.19073697384168,Apartment,6.0,350.0
Tunja,6.0,3.0,150.0,House,3.0,354.99
Tunja,4.0,3.0,157.0,House,3.0,380.0
Tunja,2.0,2.0,52.0,Apartment,5.0,290.0
Tunja,7.0,5.0,650.0,House,5.0,2999.0
Tunja,7.0,6.0,300.0,House,6.0,1800.0
Tunja,6.0,3.0,147.0,House,3.0,330.0
Tunja,3.0,2.0,60.0,Apartment,4.0,320.0
Tunja,7.0,4.0,220.0,House,2.0,275.0
Tunja,3.0,4.0,103.0,House,6.0,450.0
Tunja,4.0,2.0,100.0,Apartment,3.0,195.0
Tunja,3.0,2.0,62.0,Apartment,3.0,240.0
Tunja,4.0,4.0,152.0,Apartment,6.0,390.0
Tunja,4.0,3.0,144.0,House,5.0,600.0
Tunja,9.0,3.0,320.0,House,3.0,410.0
Tunja,2.0,2.0,150.0,Apartment,4.0,280.0
Tunja,3.0,2.0,118.0,Apartment,6.0,507.2
Tunja,5.0,4.0,390.0,House,5.0,1200.0
Tunja,7.0,3.0,207.0,House,2.0,290.0
Tunja,3.0,4.0,250.0,House,6.0,1100.0
Tunja,5.0,3.0,150.0,House,3.0,275.0
Tunja,3.0,2.0,99.0,Apartment,6.0,435.0
Tunja,5.0,6.0,260.0,House,6.0,480.0
Tunja,3.0,2.0,47.0,House,3.0,250.0
Tunja,3.0,1.0,52.0,Apartment,3.0,130.0
Tunja,3.0,1.0,115.0,Apartment,3.0,170.0
Tunja,4.0,4.0,126.0,Apartment,6.0,340.0
Tunja,4.0,3.0,155.0,House,6.0,480.0
Tunja,3.0,3.0,114.0,Apartment,6.0,450.0
Tunja,1.0,1.0,38.0,Apartment,6.0,140.0
Tunja,2.0,2.0,59.0,Apartment,5.0,238.0
Tunja,5.0,4.0,150.0,House,5.0,600.0
Tunja,1.0,1.0,53.0,Apartment,6.0,230.0
Tunja,3.0,2.0,63.0,Apartment,4.0,210.0
Tunja,5.0,6.0,156.0,House,6.0,452.51
Tunja,4.0,3.0,110.86036432801299,House,3.0,250.0
Tunja,2.0,2.0,67.0,Apartment,4.0,260.0
Tunja,3.0,2.0,96.0,Apartment,6.0,290.0
Tunja,3.0,2.0,92.0,House,2.0,180.0
Tunja,2.0,1.0,69.0,Apartment,4.0,199.1295
Tunja,6.0,5.0,500.0,House,6.0,1700.0
Tunja,5.0,3.0,461.0,House,3.0,1500.0
Tunja,3.0,3.0,112.0,Apartment,6.0,460.0
Tunja,3.0,3.0,101.90613583195152,Apartment,4.0,225.0
Tunja,3.0,3.0,140.0,House,3.0,300.0
Tunja,3.0,2.0,86.0,Apartment,3.0,250.0
Tunja,4.0,3.0,87.0,Apartment,5.0,285.0
Tunja,4.0,2.0,120.0,House,3.0,200.0
Tunja,6.0,4.0,273.0,House,6.0,450.0
Tunja,5.0,3.0,101.0,House,5.0,600.0
Tunja,4.0,4.0,160.0,House,6.0,550.0
Tunja,2.0,2.0,65.0,Apartment,3.0,235.0
Tunja,5.0,3.0,101.0,House,6.0,600.0
Tunja,3.0,2.0,64.0,Apartment,3.0,195.0
Tunja,3.0,3.0,108.0,Apartment,6.0,415.0
Tunja,3.0,2.0,76.0,Apartment,3.0,235.0
Tunja,3.0,3.0,115.0,Apartment,6.0,300.0
Tunja,2.0,2.0,58.0,Apartment,3.0,219.9
Tunja,4.0,4.0,209.0,House,6.0,580.0
Tunja,5.0,3.0,172.0,House,3.0,330.0
Tunja,2.0,2.0,53.0,Apartment,4.0,225.0
Tunja,3.0,3.0,106.48982677637517,Apartment,6.0,375.0
Tunja,3.0,2.0,76.0,Apartment,4.0,275.0
Tunja,3.0,3.0,127.0,House,5.0,520.0
Tunja,7.0,3.0,212.0,House,2.0,480.0
Tunja,6.0,3.0,385.0,House,4.0,1200.0
Tunja,3.0,2.0,68.0,Apartment,6.0,295.0
Tunja,2.0,2.0,354.0,House,3.0,530.427129
Tunja,3.0,2.0,64.0,Apartment,4.0,210.0
Tunja,3.0,3.0,108.51949525046427,Apartment,5.0,415.0
Tunja,3.0,2.0,74.0,Apartment,6.0,278.0
Tunja,3.0,2.0,107.0,Apartment,6.0,507.0
Tunja,5.0,3.0,127.0,House,3.0,250.0
Tunja,4.0,3.0,168.0,House,6.0,465.0
Tunja,3.0,2.0,82.0,Apartment,6.0,350.0
Tunja,2.0,2.0,90.0,House,2.0,260.0
Tunja,3.0,3.0,101.90613583195152,Apartment,4.0,245.0
Tunja,2.0,2.0,50.0,Apartment,3.0,170.0
Tunja,2.0,2.0,68.0,Apartment,6.0,310.0
Tunja,2.0,1.0,48.0,Apartment,4.0,195.0
Tunja,3.0,2.0,62.0,Apartment,3.0,201.9
Tunja,4.0,4.0,250.0,Apartment,5.0,740.0
Tunja,3.0,2.0,98.0,Apartment,6.0,350.0
Tunja,3.0,2.0,68.0,Apartment,4.0,255.0
Tunja,3.0,3.0,220.0,House,5.0,600.0
Tunja,3.0,2.0,89.0,Apartment,6.0,410.0
Tunja,3.0,2.0,74.0,Apartment,3.0,215.0
Tunja,3.0,5.0,200.0,Apartment,6.0,850.0
Tunja,4.0,4.0,232.0,House,5.0,570.0
Tunja,3.0,4.0,213.0,House,6.0,2300.0
Tunja,2.0,2.0,49.0,Apartment,3.0,160.0
Tunja,8.0,3.0,72.0,House,6.0,600.0
Tunja,3.0,3.0,125.0,Apartment,6.0,320.0
Tunja,5.0,4.0,290.0,House,4.0,670.0
Tunja,7.0,2.0,310.0,House,2.0,500.0
Tunja,2.0,2.0,64.0,Apartment,5.0,270.0
Tunja,3.0,2.0,76.0,Apartment,4.0,270.0
Tunja,3.0,3.0,102.02727199724688,Apartment,5.0,235.0
Tunja,4.0,3.0,143.0,House,6.0,480.0
Tunja,5.0,5.0,400.0,House,6.0,470.0
Tunja,9.0,5.0,270.0,House,3.0,420.0
Tunja,4.0,3.0,130.0,House,6.0,480.0
Tunja,3.0,3.0,132.0,House,6.0,510.0
Tunja,2.0,2.0,60.0,Apartment,6.0,230.0
Tunja,1.0,1.0,32.0,Apartment,3.0,109.0
Tunja,4.0,4.0,187.0,House,6.0,450.0
Tunja,6.0,2.0,201.0,House,3.0,420.0
Tunja,4.0,3.0,94.0,Apartment,3.0,220.0
Tunja,4.0,3.0,163.0,House,3.0,270.0
Tunja,2.0,2.0,60.0,Apartment,6.0,200.0
Tunja,4.0,2.0,150.0,House,3.0,268.0
Tunja,9.0,5.0,230.0,House,6.0,450.0
Tunja,4.0,1.0,116.57433406248535,House,3.0,190.0
Tunja,3.0,3.0,99.36333207300132,Apartment,6.0,220.0
Tunja,3.0,1.0,79.0,House,2.0,160.0
Tunja,3.0,2.0,83.0,Apartment,6.0,320.0
Tunja,6.0,5.0,239.0,House,5.0,770.0
Tunja,3.0,2.0,110.0,Apartment,5.0,460.0
Tunja,4.0,3.0,250.0,House,3.0,370.0
Tunja,5.0,3.0,101.0,House,3.0,250.0
Tunja,3.0,3.0,89.0,Apartment,4.0,280.0
Tunja,2.0,2.0,78.0,Apartment,6.0,320.0
Tunja,6.0,6.0,720.0,House,5.0,800.0
Tunja,4.0,5.0,460.0,House,4.0,1700.0
Tunja,1.0,1.0,27.0,Apartment,6.0,122.5
Tunja,3.0,2.0,89.0,Apartment,5.0,368.0
Tunja,3.0,2.0,86.0,Apartment,3.0,253.0
Tunja,4.0,4.0,140.0,House,6.0,550.0
Tunja,4.0,4.0,144.0,House,5.0,460.0
Tunja,3.0,2.0,50.0,Apartment,3.0,229.9
Tunja,4.0,4.0,896.0,House,6.0,2500.0
Tunja,5.0,3.0,110.0,House,3.0,350.0
Tunja,4.0,3.0,251.0,House,6.0,780.0
Tunja,3.0,4.0,180.0,Apartment,5.0,740.0
Tunja,2.0,1.0,46.0,Apartment,4.0,155.0
Tunja,4.0,2.0,100.0,Apartment,3.0,250.0
Tunja,9.0,5.0,230.0,House,6.0,430.0
Tunja,3.0,2.0,74.0,Apartment,3.0,220.0
Tunja,2.0,2.0,50.0,Apartment,4.0,175.0
Tunja,3.0,2.0,96.0,Apartment,6.0,600.0
Tunja,3.0,3.0,103.92799000500678,Apartment,6.0,320.0
Tunja,3.0,2.0,93.0,Apartment,4.0,275.0
Tunja,4.0,4.0,72.0,House,6.0,270.0
Tunja,3.0,2.0,200.0,Apartment,3.0,450.0
Tunja,4.0,3.0,180.0,House,4.0,300.0
Tunja,3.0,4.0,117.0,Apartment,6.0,450.0
Tunja,4.0,4.0,250.0,House,4.0,850.0
Tunja,3.0,2.0,55.0,Apartment,4.0,220.0
Tunja,3.0,2.0,64.0,Apartment,3.0,170.0
Tunja,1.0,1.0,30.0,Apartment,6.0,140.0
Tunja,4.0,2.0,85.0,House,3.0,195.0
Tunja,6.0,2.0,201.0,House,3.0,450.0
Tunja,10.0,5.0,332.0,House,6.0,840.0
Tunja,3.0,2.0,90.0,Apartment,3.0,550.0
Tunja,3.0,2.0,92.0,Apartment,6.0,380.0
Tunja,4.0,4.0,147.0,House,6.0,330.0
Tunja,7.0,4.0,225.0,House,6.0,340.0
Tunja,3.0,2.0,105.0,Apartment,6.0,320.0
Tunja,4.0,3.0,118.0,House,3.0,320.0
Tunja,3.0,3.0,93.0,Apartment,6.0,500.0
Tunja,2.0,1.0,26.0,Apartment,6.0,112.316
Tunja,3.0,2.0,62.0,Apartment,3.0,262.9
Tunja,3.0,3.0,164.0,House,3.0,420.0
Tunja,6.0,4.0,175.0,House,6.0,450.0
Tunja,7.0,4.0,94.0,House,3.0,500.0
Tunja,4.0,5.0,220.0,House,5.0,600.0
Tunja,1.0,1.0,27.0,Apartment,3.0,120.0
Tunja,3.0,2.0,78.0,Apartment,4.0,250.0
Tunja,3.0,2.0,118.0,House,4.0,355.0
Tunja,4.0,3.0,130.0,House,4.0,495.0
Tunja,1.0,1.0,46.0,Apartment,6.0,180.0
Tunja,1.0,1.0,38.0,Apartment,2.0,160.0
Tunja,3.0,3.0,84.0,Apartment,4.0,325.0
Tunja,4.0,5.0,273.0,House,6.0,400.0
Tunja,3.0,2.0,72.0,Apartment,2.0,280.0
Tunja,3.0,3.0,137.0,Apartment,3.0,327.7
Tunja,3.0,3.0,60.0,House,4.0,300.0
Tunja,5.0,6.0,5.38,House,6.0,850.0
Tunja,4.0,4.0,145.0,House,6.0,600.0
Tunja,10.0,9.0,200.0,House,6.0,850.0
Tunja,4.0,4.0,203.0,House,6.0,480.0
Tunja,3.0,2.0,56.0,Apartment,3.0,170.0
Tunja,3.0,3.0,108.0,Apartment,6.0,420.0
Tunja,1.0,1.0,42.0,Apartment,3.0,180.0
Tunja,3.0,4.0,162.0,Apartment,6.0,430.0
Tunja,3.0,2.0,120.0,House,3.0,215.0
Tunja,3.0,2.0,100.0,Apartment,6.0,380.0
Tunja,2.0,1.0,42.0,Apartment,3.0,180.0
Tunja,3.0,3.0,103.24526212510122,Apartment,4.0,250.0
Tunja,3.0,2.0,98.0,House,3.0,275.0
Tunja,2.0,2.0,60.0,Apartment,6.0,200.0
Tunja,3.0,1.0,62.0,Apartment,3.0,168.0
Tunja,5.0,3.0,246.0,House,6.0,650.0
Tunja,1.0,1.0,37.0,Apartment,4.0,125.0
Tunja,4.0,4.0,195.0,House,6.0,630.0
Tunja,2.0,2.0,75.0,Apartment,5.0,290.0
Tunja,3.0,2.0,72.0,Apartment,4.0,260.0
Tunja,6.0,6.0,911.0,House,3.0,1977.983412
Tunja,3.0,2.0,92.0,House,2.0,180.0
Tunja,4.0,5.0,375.0,House,6.0,1100.0
Tunja,8.0,3.0,180.0,House,3.0,390.0
Tunja,2.0,2.0,103.0,House,6.0,600.0
Tunja,3.0,3.0,69.0,Apartment,6.0,325.0
Tunja,1.0,1.0,55.0,House,4.0,160.0
Tunja,3.0,2.0,55.0,Apartment,3.0,233.9435
Tunja,6.0,6.0,200.0,House,6.0,340.0
Tunja,12.0,5.0,280.0,House,6.0,450.0
Tunja,3.0,3.0,83.0,House,3.0,270.0
Tunja,3.0,4.0,140.0,House,6.0,420.0
Tunja,2.0,1.0,48.0,Apartment,6.0,168.0
Tunja,4.0,3.0,176.0,House,4.0,460.0
Tunja,2.0,1.0,52.0,Apartment,4.0,250.0
Tunja,2.0,3.0,52.0,Apartment,5.0,205.0
Tunja,4.0,3.0,173.0,Apartment,6.0,406.0
Tunja,4.0,2.0,112.0,House,3.0,270.0
Tunja,4.0,3.0,114.107173083124,House,3.0,290.0
Tunja,3.0,2.0,120.0,Apartment,3.0,360.0
Tunja,3.0,3.0,122.0,House,4.0,280.0
Tunja,3.0,2.0,76.0,Apartment,4.0,220.0
Tunja,3.0,2.0,92.0,Apartment,6.0,380.0
Tunja,6.0,5.0,220.0,House,6.0,650.0
Tunja,3.0,3.0,149.0,Apartment,6.0,380.0
Tunja,6.0,5.0,200.0,House,6.0,620.0
Tunja,7.0,7.0,200.0,House,3.0,699.0
Tunja,7.0,5.0,864.0,House,6.0,2300.0
Tunja,4.0,4.0,220.0,House,5.0,680.0
Tunja,4.0,3.0,113.0,Apartment,6.0,300.0
Tunja,3.0,2.0,90.0,Apartment,6.0,330.0
Tunja,3.0,3.0,116.0,Apartment,6.0,460.0
Tunja,3.0,2.0,82.0,Apartment,6.0,330.0
Tunja,4.0,3.0,211.0,House,5.0,550.0
Tunja,3.0,2.0,94.26800943518542,Apartment,3.0,110.0
Tunja,5.0,4.0,60.0,House,6.0,360.0
Tunja,4.0,4.0,210.0,House,4.0,490.0
Tunja,3.0,3.0,137.0,Apartment,3.0,327.7
Tunja,9.0,7.0,550.0,House,3.0,1249.0
Tunja,4.0,4.0,166.0,House,6.0,1800.0
Tunja,3.0,2.0,83.0,Apartment,4.0,300.0
Tunja,4.0,4.0,147.0,House,6.0,590.0
Tunja,3.0,2.0,73.0,Apartment,3.0,158.0
Tunja,3.0,1.0,49.0,Apartment,3.0,135.0
Tunja,2.0,2.0,146.0,House,6.0,299.99
Tunja,4.0,4.0,290.0,House,4.0,550.0
Tunja,3.0,2.0,105.0,Apartment,6.0,390.0
Tunja,4.0,4.0,220.0,House,5.0,630.0
Tunja,2.0,2.0,68.0,Apartment,5.0,227.0
Tunja,1.0,1.0,36.0,Apartment,4.0,138.0
Tunja,3.0,3.0,250.0,House,6.0,1200.0
Tunja,3.0,3.0,100.0,House,6.0,390.0
Tunja,3.0,2.0,101.0,House,3.0,220.0
Tunja,2.0,2.0,63.0,Apartment,5.0,250.0
Tunja,3.0,2.0,110.0,Apartment,6.0,450.0
Tunja,2.0,2.0,73.0,Apartment,3.0,170.0
Tunja,3.0,3.0,116.0,Apartment,5.0,420.0
Tunja,4.0,4.0,123.0,Apartment,6.0,519.0
Tunja,4.0,4.0,150.0,House,6.0,420.0
Tunja,2.0,1.0,56.0,Apartment,3.0,185.0
Tunja,3.0,2.0,123.0,House,2.0,170.0
Tunja,4.0,3.0,150.0,House,6.0,310.0
Tunja,2.0,1.0,60.0,Apartment,6.0,220.0
Tunja,4.0,4.0,147.0,House,5.0,450.0
Tunja,6.0,3.0,160.0,House,3.0,350.0
Tunja,12.0,5.0,315.0,House,3.0,650.0
Tunja,5.0,6.0,5.38,House,6.0,850.0
Tunja,2.0,2.0,68.0,Apartment,3.0,160.0
Tunja,3.0,2.0,55.0,Apartment,3.0,220.0
Tunja,2.0,2.0,75.0,House,3.0,200.0
Tunja,3.0,2.0,144.0,House,2.0,419.0
Tunja,4.0,3.0,161.0,Apartment,6.0,446.925
Tunja,3.0,2.0,82.0,Apartment,3.0,250.0
Tunja,3.0,3.0,127.0,House,6.0,430.0
Tunja,3.0,2.0,86.0,Apartment,3.0,255.0
Tunja,4.0,2.0,120.0,House,3.0,350.0
Tunja,2.0,1.0,38.0,Apartment,3.0,140.0
Tunja,4.0,5.0,250.0,House,6.0,1200.0
Tunja,5.0,5.0,458.24524715675767,House,3.0,2800.0
Tunja,3.0,3.0,195.0,House,5.0,600.0
Tunja,3.0,3.0,132.0,House,6.0,510.0
Tunja,3.0,2.0,91.0,Apartment,4.0,260.0
Tunja,2.0,2.0,50.0,Apartment,3.0,230.0
Tunja,5.0,5.0,221.0,House,6.0,430.0
Tunja,4.0,4.0,250.0,House,4.0,850.0
Tunja,4.0,3.0,126.0,Apartment,3.0,140.0
Tunja,3.0,2.0,86.0,Apartment,3.0,270.0
Tunja,6.0,3.0,165.0,House,1.0,320.0
Tunja,3.0,3.0,110.0,House,3.0,330.0
Tunja,1.0,1.0,25.0,Apartment,3.0,120.0
Tunja,3.0,3.0,102.0,House,6.0,465.0
Tunja,3.0,3.0,111.0,Apartment,6.0,520.0
Tunja,3.0,4.0,149.8289159427551,House,6.0,550.0
Tunja,2.0,1.0,30.0,Apartment,4.0,215.0
Tunja,6.0,3.0,190.0,House,3.0,420.0
Tunja,3.0,2.0,103.0,Apartment,5.0,260.0
Tunja,1.0,1.0,41.0,Apartment,3.0,115.0
Tunja,9.0,3.0,240.0,House,3.0,320.0
Tunja,3.0,4.0,419.0,House,6.0,3200.0
Tunja,3.0,3.0,140.0,Apartment,6.0,450.0
Tunja,2.0,2.0,66.0,Apartment,4.0,215.0
Tunja,6.0,3.0,170.0,House,3.0,300.0
Tunja,4.0,3.0,112.79857544015937,House,4.0,325.0
Tunja,6.0,6.0,435.0,House,6.0,750.0
Tunja,3.0,2.0,102.0,Apartment,5.0,460.0
Tunja,4.0,2.0,110.0,House,3.0,180.0
Tunja,2.0,2.0,60.0,Apartment,3.0,190.0
Tunja,3.0,3.0,131.192984053005,House,6.0,380.0
Tunja,3.0,3.0,88.0,Apartment,4.0,230.0
Tunja,6.0,3.0,194.0,House,4.0,540.0
Tunja,2.0,2.0,56.0,Apartment,6.0,280.0
Tunja,4.0,4.0,137.0,Apartment,6.0,450.0
Tunja,3.0,2.0,64.0,Apartment,4.0,280.0
Tunja,4.0,4.0,129.0,House,6.0,320.0
Tunja,6.0,2.0,201.0,House,3.0,450.0
Tunja,3.0,2.0,66.0,Apartment,4.0,185.0
Tunja,3.0,1.0,78.0,House,2.0,230.0
Tunja,5.0,4.0,280.0,House,6.0,550.0
Tunja,3.0,2.0,52.0,Apartment,3.0,220.0
Tunja,11.0,8.0,590.0,House,6.0,880.0
Tunja,2.0,2.0,354.0,House,3.0,530.427129
Tunja,3.0,2.0,54.0,Apartment,3.0,240.0
Tunja,4.0,4.0,172.0,House,6.0,498.0
Tunja,3.0,2.0,63.0,Apartment,2.0,240.0
Tunja,3.0,2.0,64.0,Apartment,6.0,330.0
Tunja,1.0,2.0,49.0,House,4.0,160.0
Tunja,4.0,4.0,230.0,House,5.0,1550.0
Tunja,3.0,2.0,73.0,Apartment,6.0,278.0
Tunja,4.0,3.0,173.0,House,6.0,350.0
Tunja,3.0,2.0,66.0,Apartment,3.0,170.0
Tunja,11.0,11.0,433.0,House,6.0,950.0
Tunja,3.0,2.0,90.0,Apartment,5.0,420.0
Tunja,4.0,4.0,137.0,Apartment,5.0,531.0
Tunja,3.0,2.0,220.0,House,6.0,380.0
Tunja,3.0,2.0,75.0,Apartment,5.0,250.0
Tunja,3.0,2.0,56.0,Apartment,3.0,152.0
Tunja,4.0,2.0,165.0,Apartment,3.0,260.0
Tunja,4.0,3.0,170.0,House,4.0,420.0
Tunja,3.0,4.0,350.0,House,6.0,950.0
Tunja,5.0,5.0,490.0,House,6.0,1900.0
Tunja,2.0,2.0,49.0,Apartment,3.0,200.0
Tunja,2.0,3.0,164.0,House,6.0,520.0
Tunja,4.0,3.0,220.0,House,6.0,630.0
Tunja,8.0,5.0,210.0,House,6.0,350.0
Tunja,3.0,2.0,91.0,Apartment,5.0,318.0
Tunja,3.0,2.0,89.0,Apartment,6.0,330.0
Tunja,3.0,4.0,144.0,House,6.0,640.0
Tunja,4.0,4.0,147.0,House,6.0,320.0
Tunja,5.0,4.0,313.0,House,6.0,780.0
Tunja,3.0,3.0,110.0,Apartment,6.0,457.7
Tunja,2.0,2.0,66.0,Apartment,4.0,200.0
Tunja,3.0,1.0,62.0,Apartment,3.0,130.0
Tunja,3.0,2.0,79.0,House,3.0,220.0
Tunja,3.0,2.0,117.0,Apartment,6.0,420.0
Tunja,4.0,5.0,220.0,House,6.0,550.0
Tunja,4.0,3.0,110.49971323455267,House,2.0,230.0
Tunja,6.0,4.0,354.0,House,6.0,1900.0
Tunja,5.0,4.0,240.0,House,6.0,480.0
Tunja,4.0,4.0,215.0,House,6.0,650.0
Tunja,3.0,2.0,56.0,Apartment,3.0,180.0
Tunja,2.0,2.0,52.0,Apartment,4.0,217.0
Tunja,3.0,2.0,76.0,Apartment,4.0,260.0
Tunja,2.0,2.0,52.0,Apartment,3.0,245.0
Tunja,3.0,2.0,354.0,House,3.0,530.427129
Tunja,4.0,3.0,120.0,House,4.0,510.0
Tunja,6.0,6.0,911.0,House,3.0,1977.983412
Tunja,3.0,2.0,82.76113354087057,Apartment,4.0,120.0
Tunja,3.0,3.0,105.16713587640318,House,3.0,250.0
Tunja,3.0,2.0,137.0,Apartment,3.0,531.0
Tunja,2.0,3.0,79.0,Apartment,6.0,350.0
Tunja,6.0,5.0,184.0,House,6.0,800.0
Tunja,3.0,2.0,107.0,Apartment,6.0,464.0
Tunja,4.0,3.0,192.0,House,6.0,450.0
Tunja,4.0,3.0,135.66077558315746,House,5.0,450.0
Tunja,3.0,2.0,78.0,Apartment,4.0,260.0
Tunja,4.0,2.0,200.0,House,3.0,355.0
Tunja,6.0,6.0,307.0,House,6.0,3632.0
Tunja,3.0,3.0,167.0,House,3.0,230.0
Tunja,3.0,2.0,93.0,Apartment,6.0,310.0
Tunja,3.0,4.0,194.0,Apartment,6.0,830.0
Tunja,3.0,2.0,76.0,Apartment,4.0,250.0
Tunja,15.0,7.0,324.0,House,3.0,694.0
Tunja,2.0,1.0,44.0,Apartment,3.0,155.0
Tunja,10.0,5.0,350.0,House,6.0,630.0
Tunja,5.0,3.0,87.0,House,2.0,500.0
Tunja,2.0,2.0,75.0,Apartment,5.0,270.0
Tunja,3.0,2.0,381.0,House,6.0,1600.0
Tunja,4.0,3.0,67.0,Apartment,6.0,280.0
Tunja,3.0,2.0,218.0,House,3.0,278.0
Tunja,2.0,2.0,47.0,Apartment,5.0,210.0
Tunja,2.0,2.0,68.0,Apartment,6.0,320.0
Tunja,3.0,2.0,54.0,Apartment,3.0,210.0
Tunja,3.0,2.0,107.0,Apartment,4.0,650.0
Tunja,2.0,2.0,76.0,House,4.0,310.0
Tunja,5.0,5.0,380.0,House,6.0,1300.0
Tunja,7.0,5.0,200.0,House,6.0,460.0
Tunja,3.0,2.0,175.0,House,5.0,530.0
Tunja,4.0,3.0,168.0,House,4.0,480.0
Tunja,4.0,4.0,120.0,House,6.0,290.0
Tunja,2.0,2.0,71.0,Apartment,5.0,260.0
Tunja,3.0,2.0,81.0,Apartment,6.0,330.0
Tunja,3.0,2.0,104.0,Apartment,6.0,441.0
Tunja,4.0,3.0,144.17447305086347,House,5.0,650.0
Tunja,4.0,3.0,137.1443328884705,House,5.0,580.0
Tunja,11.0,8.0,800.0,House,6.0,2600.0
Tunja,4.0,4.0,113.0,Apartment,6.0,340.0
Tunja,3.0,3.0,88.0,House,4.0,230.0
Tunja,4.0,3.0,135.0,House,5.0,430.0
Tunja,6.0,6.0,175.0,House,6.0,600.0
Tunja,6.0,4.0,340.0,House,4.0,850.0
Tunja,4.0,3.0,118.0,House,4.0,330.0
Tunja,3.0,3.0,103.36639829039659,Apartment,5.0,250.0
Tunja,3.0,2.0,77.0,Apartment,4.0,215.0
Tunja,3.0,2.0,76.0,Apartment,4.0,235.0
Tunja,4.0,5.0,460.0,House,6.0,1700.0
Tunja,3.0,3.0,116.0,House,5.0,324.8
Tunja,6.0,3.0,270.0,House,3.0,500.0
Tunja,3.0,2.0,86.0,Apartment,3.0,260.0
Tunja,4.0,3.0,148.43765388202107,House,3.0,465.0
Tunja,3.0,3.0,155.35169864553689,House,6.0,650.0
Tunja,4.0,5.0,290.0,House,6.0,1650.0
Tunja,3.0,2.0,258.0,House,3.0,380.0
Tunja,2.0,2.0,354.0,House,3.0,530.427129
