Location,Bedrooms,Bathrooms,Type,Stratum,Area_transformed_log,Price_transformed_log
Bogota,3,3,House,4.0,4.885798228038251,6.311734809152915
Bogota,4,2,House,2.0,4.189654742026425,5.4638318050256105
Bogota,3,2,House,5.0,5.44673737166631,6.889591308354466
Bogota,3,2,Apartment,4.0,4.406719247264253,6.311734809152915
Bogota,3,3,Apartment,6.0,5.37989735354046,7.244941546337007
Bogota,3,3,House,5.0,4.787491742782046,6.621405651764134
Bogota,3,4,Apartment,6.0,5.25227342804663,7.1631723908466425
Bogota,3,3,House,6.0,4.949075524692724,7.0909098220799835
Bogota,4,3,House,3.0,4.477336814478207,5.802118375377063
Bogota,2,2,Apartment,6.0,4.875197323201151,7.02197642307216
Bogota,4,4,Apartment,6.0,5.598421958998375,7.779466967458324
Bogota,4,2,Apartment,6.0,4.48863636973214,6.1675164908883415
Bogota,2,1,Apartment,3.0,3.6635616461296463,5.14166355650266
Bogota,3,3,Apartment,6.0,5.293304824724492,7.550135342488429
Bogota,3,1,Apartment,2.0,3.828641396489095,5.225746673713202
Bogota,4,2,House,3.0,4.990432586778736,6.523562306149512
Bogota,3,2,House,3.0,4.624972813284271,5.752255128106979
Bogota,4,4,House,4.0,5.484796933490655,6.7226297948554485
Bogota,4,3,House,3.0,4.672828834461906,5.831882477283517
Bogota,2,1,Apartment,4.0,3.9318256327243257,5.564520407322694
Bogota,3,4,House,6.0,5.262690188904886,7.0909098220799835
Bogota,3,2,Apartment,3.0,3.8918202981106265,5.213848209921586
Bogota,3,2,Apartment,3.0,4.02535169073515,5.771441123130016
Bogota,3,3,Apartment,4.0,4.532599493153256,6.478509642208569
Bogota,4,3,House,4.0,5.298317366548036,6.883462586413092
Bogota,4,3,Apartment,6.0,5.10594547390058,7.244941546337007
Bogota,3,2,House,3.0,4.394449154672439,5.786897381366708
Bogota,2,2,Apartment,6.0,4.454347296253507,6.111467339502679
Bogota,4,2,House,3.0,4.276666119016055,5.564520407322694
Bogota,4,2,House,2.0,5.231108616854587,6.647688373563329
Bogota,4,4,Apartment,5.0,0.8956797779700307,7.601402334583733
Bogota,2,2,Apartment,5.0,4.219507705176107,6.066108090103747
Bogota,4,3,House,5.0,5.017279836814924,7.00397413672268
Bogota,2,3,Apartment,6.0,4.356708826689592,7.005789019253503
Bogota,3,2,House,3.0,4.394449154672439,5.786897381366708
Bogota,3,2,House,3.0,4.795790545596741,5.802118375377063
Bogota,5,4,House,5.0,5.209486152841421,7.550135342488429
Bogota,3,4,Apartment,6.0,5.863631175598097,8.160803920954665
Bogota,3,3,Apartment,6.0,4.997212273764115,6.7226297948554485
Bogota,4,4,House,5.0,5.327876168789581,6.7464121285733745
Bogota,3,3,Apartment,6.0,4.6443908991413725,6.415096959171596
Bogota,4,4,Apartment,5.0,5.6937321388027,7.054978015936697
Bogota,3,4,Apartment,6.0,5.58724865840025,7.955425088912672
Bogota,5,3,House,3.0,6.042632833682381,6.508769136971682
Bogota,5,4,House,3.0,5.198497031265826,6.111467339502679
Bogota,4,2,House,3.0,4.485487250537388,5.673323267171493
Bogota,3,2,Apartment,3.0,4.174387269895637,5.8888779583328805
Bogota,4,4,House,4.0,5.303304908059076,6.90875477931522
Bogota,3,3,Apartment,6.0,4.90527477843843,6.7464121285733745
Bogota,3,2,Apartment,6.0,4.795790545596741,6.293419278846481
Bogota,4,4,House,4.0,5.1298987149230735,6.580639137284949
Bogota,4,4,Apartment,6.0,5.627621113690637,8.294299608857235
Bogota,3,2,House,3.0,5.2832037287379885,6.274762021241939
Bogota,3,2,Apartment,3.0,4.497046933682446,5.705447753975262
Bogota,3,3,House,3.0,5.198497031265826,6.154858094016418
Bogota,3,2,Apartment,4.0,4.553876891600541,6.26530121273771
Bogota,3,2,Apartment,6.0,4.672828834461906,6.447305862541213
Bogota,3,2,Apartment,4.0,4.382026634673881,6.284134161070802
Bogota,3,3,Apartment,6.0,4.663439094112067,6.553933404025811
Bogota,5,4,House,6.0,5.54907608489522,7.855932199718614
Bogota,2,3,Apartment,4.0,4.653960350157523,6.523562306149512
Bogota,2,2,Apartment,6.0,4.700480365792417,6.803505257608338
Bogota,3,4,Apartment,6.0,5.484796933490655,7.824445930877619
Bogota,4,4,Apartment,6.0,6.1903154058531475,7.989899374942939
Bogota,2,2,Apartment,6.0,4.290459441148391,6.2166061010848646
Bogota,3,4,Apartment,6.0,5.556828061699537,7.280008252884188
Bogota,3,4,House,6.0,5.8888779583328805,8.486940148245216
Bogota,3,3,House,3.0,4.948759890378168,6.621405651764134
Bogota,3,2,Apartment,4.0,4.5105670658765655,6.018593214496234
Bogota,3,4,Apartment,6.0,5.14166355650266,7.086737934510577
Bogota,5,3,House,2.0,5.14166355650266,5.8888779583328805
Bogota,2,3,Apartment,6.0,4.709530201312334,7.550135342488429
Bogota,3,2,Apartment,3.0,4.248495242049359,5.846438775057725
Bogota,3,3,Apartment,6.0,5.288267030694535,7.0909098220799835
Bogota,4,3,House,3.0,5.080102437846847,6.621405651764134
Bogota,3,3,Apartment,5.0,4.642608812700302,6.508769136971682
Bogota,3,3,House,5.0,4.9042819411022895,6.825460036255307
Bogota,5,3,House,4.0,4.897839799950911,6.431331081933479
Bogota,3,3,Apartment,4.0,4.68213122712422,6.26530121273771
Bogota,2,2,Apartment,4.0,4.143134726391533,6.152732694704104
Bogota,2,2,Apartment,6.0,4.962844630259907,6.898714534329988
Bogota,3,2,Apartment,6.0,4.77912349311153,6.621405651764134
Bogota,4,3,Apartment,5.0,5.402677381872279,7.1316985104669115
Bogota,3,4,House,6.0,5.480214449007813,9.392745258631441
Bogota,4,3,House,6.0,5.62040086571715,7.438971592395862
Bogota,4,4,House,6.0,6.693323668269949,8.160803920954665
Bogota,2,3,Apartment,6.0,4.795790545596741,6.903747257584598
Bogota,4,4,Apartment,6.0,5.342334251964811,8.320406190993557
Bogota,5,2,House,3.0,5.14166355650266,6.621405651764134
Bogota,5,3,House,3.0,4.890349128221754,5.993961427306569
Bogota,5,4,House,6.0,5.860786223465865,7.824445930877619
Bogota,4,2,House,3.0,4.343805421853684,5.5000329704486255
Bogota,4,3,House,3.0,4.23410650459726,5.932245187448011
Bogota,4,4,House,4.0,5.697093486505405,6.825460036255307
Bogota,3,2,House,3.0,4.3694478524670215,6.111467339502679
Bogota,3,4,Apartment,6.0,5.752572638825633,7.762596048540069
Bogota,3,2,Apartment,6.0,4.875197323201151,6.846943139585379
Bogota,2,1,Apartment,3.0,4.23410650459726,5.303304908059076
Bogota,3,3,Apartment,6.0,5.351858133476067,7.1631723908466425
Bogota,3,2,Apartment,3.0,4.07753744390572,5.707110264748875
Bogota,3,2,Apartment,4.0,4.51085950651685,6.311734809152915
Bogota,2,1,Apartment,2.0,3.784189633918261,5.337538079701318
Bogota,2,2,Apartment,4.0,4.343805421853684,6.049733455231958
Bogota,3,3,Apartment,6.0,5.0369526024136295,6.660575149839686
Bogota,3,3,Apartment,6.0,5.278114659230517,7.3783837129967145
Bogota,5,4,House,5.0,5.707110264748875,7.244941546337007
Bogota,4,4,Apartment,6.0,5.87493073085203,8.071218539969863
Bogota,2,2,Apartment,4.0,3.9889840465642745,5.62040086571715
Bogota,3,2,House,4.0,4.453027098205918,5.303304908059076
Bogota,3,2,Apartment,3.0,4.31748811353631,5.777652323222656
Bogota,4,3,House,3.0,4.7307312858997115,6.1092475827643655
Bogota,2,1,House,3.0,3.8066624897703196,5.220355825078324
Bogota,4,3,House,5.0,5.823045895483019,7.1316985104669115
Bogota,3,3,House,6.0,4.85873637362029,6.255750041753367
Bogota,3,3,Apartment,6.0,4.7144037099581055,6.478509642208569
Bogota,3,3,House,4.0,4.997212273764115,6.594413459749778
Bogota,3,2,House,3.0,4.442651256490317,5.860786223465865
Bogota,3,3,Apartment,6.0,4.712576604418952,6.447305862541213
Bogota,3,3,Apartment,6.0,4.7535901911063645,6.4990800238610795
Bogota,3,3,Apartment,6.0,5.480638923341991,7.244941546337007
Bogota,3,4,Apartment,5.0,5.517452896464707,7.7752758464868625
Bogota,3,2,Apartment,4.0,4.5105670658765655,5.993961427306569
Bogota,4,4,House,4.0,5.493061443340548,6.7464121285733745
Bogota,3,4,Apartment,6.0,5.147494476813453,7.048386408721883
Bogota,3,3,Apartment,4.0,4.442651256490317,6.075346031088684
Bogota,3,4,Apartment,6.0,5.356586274672012,7.741099090035366
Bogota,3,1,Apartment,3.0,4.110873864173311,5.43372200355424
Bogota,2,1,House,2.0,3.8501476017100584,5.088583502143744
Bogota,3,3,Apartment,6.0,4.9344739331306915,6.90875477931522
Bogota,3,3,House,6.0,5.004203520491617,6.55250788703459
Bogota,2,3,Apartment,6.0,4.962844630259907,7.300472814267799
Bogota,3,4,House,5.0,5.342334251964811,6.792344427470809
Bogota,2,2,Apartment,4.0,4.07753744390572,5.855071922202427
Bogota,3,4,House,4.0,5.14166355650266,6.478509642208569
Bogota,3,4,House,5.0,5.860786223465865,7.244941546337007
Bogota,2,2,Apartment,6.0,4.290459441148391,5.968707559985366
Bogota,3,3,House,5.0,5.365976015021851,7.052721049232323
Bogota,3,2,Apartment,5.0,4.663439094112067,6.39024066706535
Bogota,3,4,Apartment,6.0,5.771441123130016,8.289288323000317
Bogota,3,3,House,3.0,4.944034032600007,7.467942332285852
Bogota,3,3,Apartment,4.0,4.8283137373023015,6.493753839851686
Bogota,3,2,Apartment,4.0,4.718498871295094,6.3835066348840055
Bogota,3,3,House,6.0,5.044155642631597,7.550135342488429
Bogota,3,2,House,3.0,4.795790545596741,6.19644412779452
Bogota,2,3,Apartment,6.0,4.709530201312334,7.1316985104669115
Bogota,4,3,House,4.0,5.262690188904886,6.85751406254539
Bogota,3,3,House,4.0,4.700480365792417,6.186208623900494
Bogota,4,2,House,3.0,3.7612001156935624,5.3981627015177525
Bogota,2,3,Apartment,5.0,4.430816798843313,6.19644412779452
Bogota,3,4,Apartment,6.0,5.049856007249537,6.733401891837359
Bogota,4,4,House,6.0,5.961005339623274,7.467942332285852
Bogota,3,4,Apartment,6.0,5.393627546352362,7.223295679562314
Bogota,2,3,Apartment,6.0,4.74493212836325,6.523562306149512
Bogota,2,3,Apartment,6.0,5.3706380281276624,7.170888478512505
Bogota,3,4,Apartment,6.0,5.638354669333745,7.783640596221253
Bogota,4,3,House,5.0,5.303304908059076,6.478509642208569
Bogota,4,3,House,3.0,5.666426688112432,6.734591659972948
Bogota,3,2,Apartment,3.0,4.204692619390966,5.993961427306569
Bogota,4,4,House,4.0,5.817111159963204,6.957497370876951
Bogota,4,4,Apartment,6.0,5.545177444479562,7.365812837209472
Bogota,3,3,House,6.0,5.860786223465865,7.122866658599083
Bogota,3,3,Apartment,4.0,4.875197323201151,6.523562306149512
Bogota,2,2,Apartment,3.0,4.2626798770413155,5.8888779583328805
Bogota,3,4,Apartment,6.0,4.770684624465665,6.53813982376767
Bogota,4,4,House,4.0,4.867534450455582,6.247075288559693
Bogota,3,2,Apartment,3.0,4.330733340286331,5.860786223465865
Bogota,4,2,House,4.0,5.293304824724492,6.660575149839686
Bogota,3,2,Apartment,3.0,4.663439094112067,6.0473721790462776
Bogota,3,2,House,3.0,5.659482215759621,6.274762021241939
Bogota,3,4,House,6.0,6.285998094508865,7.67368812926773
Bogota,4,4,House,5.0,5.135798437050262,6.803505257608338
Bogota,3,2,Apartment,4.0,4.543294782270004,6.042632833682381
Bogota,4,3,House,4.0,5.429345628954441,7.244941546337007
Bogota,4,4,House,4.0,5.3612921657094255,6.748759547491679
Bogota,2,2,Apartment,5.0,4.30406509320417,6.111467339502679
Bogota,4,2,Apartment,6.0,4.48863636973214,6.1675164908883415
Bogota,2,3,Apartment,6.0,5.877735781779639,8.294299608857235
Bogota,3,2,Apartment,4.0,4.61512051684126,6.447305862541213
Bogota,3,4,Apartment,6.0,5.3706380281276624,7.409136443920128
Bogota,3,4,House,6.0,5.58724865840025,7.467942332285852
Bogota,3,3,Apartment,6.0,4.7535901911063645,6.763884908562435
Bogota,4,3,House,3.0,5.116073958910992,6.55250788703459
Bogota,3,3,Apartment,6.0,4.61512051684126,6.373319789577012
Bogota,3,3,House,4.0,5.459585514144159,7.601402334583733
Bogota,2,3,Apartment,6.0,4.574710978503383,6.2166061010848646
Bogota,2,3,Apartment,6.0,4.634728988229636,6.68586094706836
Bogota,4,1,House,3.0,4.418840607796598,5.707110264748875
Bogota,4,4,House,5.0,5.771441123130016,7.170888478512505
Bogota,4,3,House,5.0,5.303304908059076,6.7464121285733745
Bogota,5,4,House,6.0,5.993961427306569,8.131824785007195
Bogota,3,2,Apartment,6.0,4.8283137373023015,6.580639137284949
Bogota,2,2,Apartment,4.0,4.204692619390966,5.739792912179234
Bogota,3,2,Apartment,6.0,5.356586274672012,6.7464121285733745
Bogota,3,2,House,3.0,4.110873864173311,5.707110264748875
Bogota,4,3,House,3.0,5.043425116919247,6.68586094706836
Bogota,3,2,House,3.0,4.852030263919617,6.2166061010848646
Bogota,4,3,House,5.0,5.697093486505405,7.208600337960199
Bogota,3,4,Apartment,6.0,5.236441962829949,7.62608275807238
Bogota,5,4,House,3.0,5.605802066295998,6.907755278982137
Bogota,3,2,House,3.0,4.30406509320417,5.625820933186489
Bogota,3,3,Apartment,5.0,4.8663612164961965,7.244941546337007
Bogota,3,2,Apartment,4.0,4.553876891600541,6.55250788703459
Bogota,2,3,Apartment,6.0,4.709530201312334,7.585984741624773
Bogota,4,2,House,3.0,5.288267030694535,6.666956792429207
Bogota,3,4,Apartment,6.0,6.2166061010848646,8.846640813100485
Bogota,3,2,House,3.0,4.499809670330265,5.860786223465865
Bogota,3,2,Apartment,4.0,4.143134726391533,5.684287000183763
Bogota,3,3,House,4.0,4.330733340286331,5.955837369464831
Bogota,3,2,Apartment,4.0,4.574710978503383,6.415096959171596
Bogota,3,3,Apartment,6.0,4.77912349311153,6.660575149839686
Bogota,3,2,Apartment,6.0,4.663439094112067,6.53813982376767
Bogota,3,3,House,4.0,4.624972813284271,6.154858094016418
Bogota,3,4,Apartment,6.0,4.77912349311153,6.580639137284949
Bogota,2,1,Apartment,4.0,3.828641396489095,5.739792912179234
Bogota,2,2,Apartment,6.0,4.418840607796598,6.128832321400788
Bogota,3,4,Apartment,6.0,5.771441123130016,7.901377353792616
Bogota,5,3,House,3.0,4.983606621708336,6.447305862541213
Bogota,2,2,Apartment,6.0,4.543294782270004,6.255750041753367
Bogota,4,4,Apartment,6.0,5.739792912179234,7.937731775260109
Bogota,3,3,Apartment,6.0,4.7535901911063645,7.123672785204607
Bogota,4,3,House,3.0,5.834810737062605,6.154858094016418
Bogota,3,3,Apartment,6.0,5.3981627015177525,7.438971592395862
Bogota,4,4,House,6.0,5.564520407322694,7.300472814267799
Bogota,4,2,House,3.0,4.23410650459726,5.598421958998375
Bogota,3,3,Apartment,3.0,4.394449154672439,5.583496308781699
Bogota,4,3,Apartment,6.0,5.225746673713202,7.123672785204607
Bogota,4,2,House,3.0,5.10594547390058,5.860786223465865
Bogota,3,3,House,6.0,5.272999558563747,6.95078282061425
Bogota,3,4,Apartment,6.0,5.480638923341991,7.438971592395862
Bogota,3,4,Apartment,6.0,5.707110264748875,7.901377353792616
Bogota,3,3,Apartment,6.0,5.087596335232384,7.313886831633462
Bogota,3,2,Apartment,4.0,4.382026634673881,5.973809611869261
Bogota,3,3,Apartment,4.0,5.099866427824199,6.478509642208569
Bogota,3,4,Apartment,6.0,5.262690188904886,7.438971592395862
Bogota,3,4,House,4.0,5.476463551931511,6.68586094706836
Bogota,4,4,House,4.0,5.420534999272286,6.398594934535208
Bogota,3,2,House,3.0,5.181783550292085,6.255750041753367
Bogota,3,4,House,6.0,5.955837369464831,7.901377353792616
Bogota,3,3,House,4.0,4.875197323201151,6.55250788703459
Bogota,3,3,Apartment,3.0,4.543294782270004,6.175867270105761
Bogota,4,4,House,4.0,5.41610040220442,6.8885724595653635
Bogota,4,3,House,3.0,4.983606621708336,6.447305862541213
Bogota,2,1,Apartment,3.0,3.8918202981106265,5.236441962829949
Bogota,3,2,House,2.0,4.770684624465665,5.700443573390687
Bogota,3,4,Apartment,6.0,5.723585101952381,8.007700012884026
Bogota,5,2,House,3.0,5.771441123130016,7.0825485693553
Bogota,2,4,Apartment,6.0,4.919980925828125,6.311734809152915
Bogota,3,3,Apartment,6.0,5.087596335232384,6.85751406254539
Bogota,3,2,House,4.0,4.2626798770413155,5.777652323222656
Bogota,3,3,Apartment,4.0,4.3694478524670215,6.601959472251138
Bogota,2,2,Apartment,3.0,4.23410650459726,5.479805242593414
Bogota,3,4,Apartment,6.0,5.117993812416755,6.8679744089702925
Bogota,3,3,Apartment,6.0,5.062595033026967,6.516193076042964
Bogota,3,2,Apartment,3.0,4.487300484644533,5.647212123167807
Bogota,4,4,House,5.0,5.241747015059643,6.878326468291325
Bogota,4,3,House,6.0,5.583496308781699,7.039660349862076
Bogota,2,2,Apartment,5.0,4.897839799950911,6.7226297948554485
Bogota,3,2,Apartment,5.0,4.634728988229636,5.955837369464831
Bogota,4,4,Apartment,6.0,5.988961416889864,7.170888478512505
Bogota,3,4,House,6.0,5.58724865840025,7.438971592395862
Bogota,3,4,Apartment,6.0,5.41610040220442,7.208600337960199
Bogota,3,3,Apartment,6.0,5.135798437050262,7.215975002651466
Bogota,3,3,House,6.0,4.994539109303283,8.412054873292933
Bogota,3,2,Apartment,6.0,4.890349128221754,6.898714534329988
Bogota,3,2,House,4.0,5.407171771460119,6.68586094706836
Bogota,3,4,Apartment,6.0,5.407171771460119,7.280697195384741
Bogota,3,4,House,6.0,5.860786223465865,7.8636512654486515
Bogota,3,2,Apartment,3.0,4.31748811353631,6.066108090103747
Bogota,3,3,Apartment,6.0,4.962844630259907,7.1631723908466425
Bogota,3,3,Apartment,6.0,4.770684624465665,6.431331081933479
Bogota,3,3,Apartment,6.0,5.303304908059076,6.698268054115413
Bogota,2,1,Apartment,3.0,3.8066624897703196,5.198497031265826
Bogota,3,2,House,3.0,5.0238805208462765,6.398594934535208
Bogota,4,2,House,3.0,5.5134287461649825,6.523562306149512
Bogota,3,2,Apartment,4.0,4.624972813284271,6.111467339502679
Bogota,3,3,House,4.0,5.153291594497779,6.803505257608338
Bogota,3,4,Apartment,6.0,4.836281906951478,6.7464121285733745
Bogota,3,4,Apartment,6.0,4.736198448394496,6.68586094706836
Bogota,3,3,House,3.0,4.3694478524670215,5.8888779583328805
Bogota,3,2,Apartment,6.0,4.633240306054374,1.3862943611198906
Bogota,3,3,House,4.0,5.032496713080753,7.937731775260109
Bogota,3,3,Apartment,6.0,5.476463551931511,7.749753406274437
Bogota,3,1,Apartment,3.0,3.8918202981106265,5.280662431309316
Bogota,2,1,Apartment,3.0,3.58351893845611,5.484796933490655
Bogota,4,4,Apartment,6.0,5.420534999272286,7.467942332285852
Bogota,4,4,Apartment,6.0,6.023447592961033,7.696667081526462
Bogota,3,4,Apartment,6.0,5.0106352940962555,6.7464121285733745
Bogota,3,2,Apartment,4.0,4.584967478670572,6.364750756851911
Bogota,2,2,Apartment,6.0,4.204692619390966,6.803505257608338
Bogota,3,2,Apartment,6.0,4.844187086458591,7.346655163176539
Bogota,5,4,House,5.0,6.580639137284949,8.412054873292933
Bogota,3,3,Apartment,5.0,4.67671658229834,6.7464121285733745
Bogota,3,4,Apartment,6.0,5.0689042022202315,7.00397413672268
Bogota,3,2,Apartment,6.0,4.736198448394496,6.79794041297493
Bogota,3,3,Apartment,6.0,5.14166355650266,7.00397413672268
Bogota,3,4,Apartment,6.0,5.159055299214529,7.643003635560718
Bogota,2,3,Apartment,6.0,5.003946305945459,7.297091005160418
Bogota,2,1,Apartment,3.0,3.8501476017100584,5.18122159467179
Bogota,4,2,House,3.0,5.351858133476067,6.478509642208569
Bogota,2,3,Apartment,6.0,4.406719247264253,6.508769136971682
Bogota,2,2,Apartment,6.0,4.189654742026425,6.3473892096560105
Bogota,4,2,House,3.0,4.564348191467836,5.765191102784844
Bogota,3,1,House,4.0,4.189654742026425,5.902633333401366
Bogota,3,3,House,6.0,5.627621113690637,7.173958319756794
Bogota,4,3,House,3.0,4.290459441148391,5.860786223465865
Bogota,4,3,House,5.0,5.786897381366708,7.208600337960199
Bogota,3,3,Apartment,5.0,4.700461073910011,6.398594934535208
Bogota,3,4,Apartment,6.0,4.969813299576001,6.93828448401696
Bogota,4,4,House,5.0,4.927253685157205,6.68586094706836
Bogota,5,2,House,3.0,5.081404364984463,6.478509642208569
Bogota,3,4,Apartment,6.0,4.844187086458591,6.7464121285733745
Bogota,3,2,Apartment,3.0,4.204692619390966,5.807241183024431
Bogota,4,3,Apartment,5.0,4.736198448394496,6.154858094016418
Bogota,2,4,Apartment,6.0,5.10594547390058,7.107425474110705
Bogota,3,4,Apartment,6.0,5.327876168789581,7.1316985104669115
Bogota,2,2,Apartment,6.0,4.820281565605037,7.372118028337787
Bogota,3,3,Apartment,5.0,5.117993812416755,6.85751406254539
Bogota,3,3,House,3.0,4.394449154672439,5.583496308781699
Bogota,3,2,Apartment,3.0,4.174387269895637,5.66988092298052
Bogota,3,3,Apartment,6.0,5.863631175598097,8.160803920954665
Bogota,3,4,Apartment,6.0,5.572154032177765,7.479299637782834
Bogota,3,2,Apartment,6.0,4.7535901911063645,6.594413459749778
Bogota,2,1,Apartment,2.0,3.8501476017100584,5.14166355650266
